id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
z12itfqyspb0vp0mi23ngllo2yjxsrw3v,tacoma171,22 hours ago,1493157062506,I love this. Old school baby.,0,false,0,,,,,,
z123vpkafqvutjq3v22cvp2whqvjjj2j404,CaptainHappen,1 day ago,1493149862508,"Guy: ""Did you  land on the moon?""
Buzz Aldrin: ""Did my fist land on your face?""",0,false,0,,,,,,
z12zhb0bbum2cn2bf04cit5jkkfis5jj41s,Robert Woods,4 days ago,1492890662512,"they siphoned billions of dollars away from the public that could have been spent on a lot more urgent needs billy boy, i'm glad buzz ""buzzed"" him ,  the guy was a cunt !",0,false,0,,,,,,
z125svs4fnfsxzbnv23sgrrhotzctxkho04,Frank Beltran,4 days ago,1492890662514,Wow you even added Jay Weidner's take on Stanley Kubrick's The Shining movie faked moon landing clues.  Fuckin perfect.,0,false,0,,,,,,
z12se1g5vwr2fvkkx22ozrdzxo2otfnlr,Einherjar Viking,1 week ago,1492631462516,I've had enough of your disingenuous assertions.,1,false,0,,,,,,
z12zv1cgelr3vzoz504cfztxavm4ghlb0g4,RuralBreakfast,1 week ago,1492631462518,Buzz got fed up.,0,false,0,,,,,,
z12xu5gosxrpzrqjh04cg5uhvpyri1goyu40k,Brenda sally,1 week ago,1492631462520,Buzz Aldrin is a World hero. If you are slandering him in these comments you should be ashamed of yourself. When the human race expands out into the stars it will be on men like Buzz Aldrin's shoulders!,0,false,0,,,,,,
z130gxppnznxzppok04cdtejtt2ewjcxfu00k,Tri Wahyu Utomo,1 week ago,1492631462523,"nice one, buzz",0,false,0,,,,,,
z13dgnmbjwu0zp2th23rijbhgvmzwpdg504,Just Chill in Space,1 week ago,1492631462525,go BUZZ!!!,0,false,0,,,,,,
z13ctdhqxt3aihcuo23hzjda4sqwuxqsj,gaz riley,1 week ago,1492631462527,Leave me alone!  will Ten bucks cover it?  lol,0,false,0,,,,,,
z13lsbqaavjbdn3gz04celahxzb2znv5sxc0k,NOFace,1 week ago,1492631462529,"i dont like buzz, i dont like the fat guy, and i dont believe we landed on the moon. But damnit i love bill burr :P",0,false,0,,,,,,
z13hwt2quwabuxwyg04cd1qgtz30yx0g420,justin carson,1 week ago,1492631462531,I don't understand how you can be this smart and this ignorant at the same time but somehow Bill pulls it off...,0,false,0,,,,,,
z13dc50xilbagzmn222jflmjdouaftnnn,Patty Hurst,2 weeks ago,1492026662533,I wish I could have ONLY one Hour with this Asshole Sibrel!,0,false,0,,,,,,
z12rfpmanw3dfje3u23tvpoxmrv2sjnyd04,Peoples Jason,2 weeks ago,1492026662536,Yup those Freemasons can hit hard when you call out their BS! ;),0,false,0,,,,,,
z13ncv2jcsvgf1cmz23owd4g1lfhedvcv,EvilProfesseur,2 weeks ago,1492026662538,"Houston, the Eagle has landed...a right hook",0,false,0,,,,,,
z132zj3ysqizsp1cf22ehxhwtkmmynvsy,Luke,2 weeks ago,1492026662540,So remember to eat your oats children. You may not be able to go to the moon like Buzz ... but you'll still be strong enough to punch an arsehole's lights out when you're in your 80s!,0,false,0,,,,,,
z13xubxbtln0ynfgk04cfhzokzqsjn5b2g0,xXHexatronXx,2 weeks ago,1492026662542,when you realize the video time is 420blazeit,0,false,0,,,,,,
z12uhvtzrwmhydkun222ht1hek35xbd0x,mode101wpb,2 weeks ago,1492026662544,Fat fucking triple cheesburger eatin face lol!,0,false,0,,,,,,
z13lftiinwmjfrgw404chxjgnznyzhlalis,Eduardo Luna,2 weeks ago,1492026662547,"Nicely put, Bill. ""The KGB couldn't figure out if Americans didn't go to the moon but this tub of shit apparently did.""",0,false,0,,,,,,
z133idnxuoy2zzdz404civwzkzf2z5yx0uo0k,Buzzard King51,2 weeks ago,1492026662549,"Answer to your question at 0:50.  You'll notice that at the height of the Vietnam war, during the presidency of Tricky Dick Nixon, is when all the moon landing missions occurred.  Whenever there was really bad news coming in from Vietnam Tricky Dick sent 3 more astronauts to the moon to distract the American tax payers and keep them patriotic while 300+ young American soldiers were coming home in body bags every week.  Who did it hurt?  Wake up after 48 years, you fucking nimrod.",0,false,0,,,,,,
z12gi10jklydelzem23djx5ppweucjfu0,Mats,2 weeks ago,1492026663384,Holy shit just shut the fuck up and show us the video,0,false,0,,,,,,
z13ah3hiokv4d32d3221s1zqeuvosj22k,TheGoldcountry,2 weeks ago,1492026663388,"I am anti-violence, but this is one of my favorite punches of all time.",0,false,0,,,,,,
z12jixyjcovhyno2523kszpqvs2juz5rq04,Creepy Little Book,2 weeks ago,1492026663390,"not only for being a hero but for punching a fatty in the face. oh man! that was good, I lost it.",0,false,0,,,,,,
z12fzjhhhobfy5sfp22ndffiysbgefcs5,UggaBugga1,2 weeks ago,1492026663392,A man that punches like that in his 80s is not one to fuck with. Lmao learned a lesson real quick.,0,false,0,,,,,,
z13eh1myqoihsxlmn235ubtwstr3wzw3p,cnn8420,2 weeks ago,1492026663395,would not put his hand on the Bible ... i don't know,0,false,0,,,,,,
z13nwn45aruafrlq504cjtfo3pvyfvjbhts0k,N/A N/A,2 weeks ago,1492026663397,"Buzz is a hero great video this made me subscribe to your channel, thumbs way up",0,false,0,,,,,,
z12asrdbovfrtx0gl04cjtfo3pvyfvjbhts0k,N/A N/A,2 weeks ago,1492026663400,Buzz should have knocked his ass out!!!,0,false,0,,,,,,
z13fzzz5wmelirofl22ix1y5nzypfp23p,Wun Hung Lo,2 weeks ago,1492026663403,buzz actually lifted fat fag a little with that right,0,false,0,,,,,,
z12lxjth5neueh3nl224trjhbsrieztdn,Mr Mason,2 weeks ago,1492026663405,"👨🏼‍🚀That fuck'n American Hero🇺🇸.....he should've landed his foot right on his balls....than said ""That's one small step for man, one giant leap for mankind"" 🌚 than kick him right in the teeth.....👴🏼like a boss...than walk 🚶🏻across the street....into the lobby up the stairs on stage with a half chub💪🏼 ...say most awesomeness speech ever in American history🗣🇺🇸....awhile single tooth still stuck on bottom of his shoe....than you hear whispered in the wind 🌬""I'm mother fuck'n.... Buzz Aldrin ....Bitch...& don't you forget it"" 🖕🏻",1,false,0,,,,,,
z132tl2yxzist3uku23uixpgrpypj3vuu,TKA GAMEON,3 weeks ago,1491421863407,He had me dead at: Last guy picked in gym class hahahaha,0,false,0,,,,,,
z13fyjpzrkbxide2z23mjn2blrutc3cwh04,Castle Bravo,3 weeks ago,1491421863409,Aldrin hits him a good one. Watch the guys head jerk back.,0,false,0,,,,,,
z13qtloa0mvneztwe04ccrcqpsyrxvb5s0o,Champion_of_Faith,3 weeks ago,1491421863413,"My friend you are the definition of apathy. You don't care that you are lied to. Its about the fact that NASA lies about everything they do.

https://www.youtube.com/watch?v=pEE7OPKLhaM",0,false,0,,,,,,
z13uhpn55xq2yf3we04ci3rw5krjt1hhsm40k,New Tuber,3 weeks ago,1491421863415,Nice punch... better than anything Mayweather or Connor for that matter... has ever done in their illustrious career.,0,false,0,,,,,,
z22mdnvbkke4zzw3nacdp433albvmtodihru0q0yodxw03c010c,Michael O'Brien,4 weeks ago,1490817063418,Why should buzz have to put up with that? Good for him!,0,false,0,,,,,,
z22bedxhwnr3uraleacdp43a5lydl2uuilow52efvptw03c010c,Peter G,4 weeks ago,1490817063420,420,0,false,0,,,,,,
z23zh1ph1zjhhvcq404t1aokgudrzjyfur3kavawumjdrk0h00410,FoulplayMFer,4 weeks ago,1490817063423,He may not have landed on the moon but his right hand sure as hell landed on that chin.,0,false,0,,,,,,
z22odrhjxueiv3uvuacdp434bhyxsdf0gpq4xxcjvehw03c010c,chitowncarm,1 month ago,1490557863425,"lol, one right hook for mankind! Still laughing",0,false,0,,,,,,
z223yb14nqfihec1m2hd0sxg2cbgjr25hlasoz2wvj00u00c2,cjhatescomputers,1 month ago,1490557863428,youre a coward and a liar and a HHMPPGH,0,false,0,,,,,,
z131iz0bgkyqybnh504cgryren3biv5bm2o,aviti mushi,1 month ago,1490557863430,Buzz Aldring is a GOD!!,0,false,0,,,,,,
z12au5mj5xymctvqa04cgzfq5lm3tlfbihs,Kevin Schaffner,1 month ago,1490557863432,he would have dropped me... you pussy.,0,false,0,,,,,,
z123wt2qavmtvrpuq22ix1y5nzypfp23p,Wun Hung Lo,1 month ago,1490557864316,excellent synopsis of of aldrins encounter with a major douche,0,false,0,,,,,,
z12nvzzikor3yrz5x04cedrgsrmttblqkso0k,brian browers,1 month ago,1490557864320,He was better in Toy story,1,false,0,,,,,,
z12oh11jjobpzdbya04cenbwlxv2yhhqwyw0k,lily winx,1 month ago,1490557864325,why would Buzz Aldrin punch the guy? Because this guy was saying the truth!!!!!!,1,false,0,,,,,,
z13ryzzhtmysybbuq23qu1lbwqfpjjh1l,BRIGS,1 month ago,1490557864329,USE MY SONG AUGURY IN YOUR INTRO,0,false,0,,,,,,
z12rsfwxsu23evpyb04cdvg4arunvdrjsy40k,Lekestue,1 month ago,1490557864333,The two things Bill hates most on this world womans and fat peoples,0,false,0,,,,,,
z12pdzebwrqcczxoo04cdxiadxanctjaiig,Patty Hurst,1 month ago,1490557864338,"Well done, Sir Buzz Aldrin!",1,false,0,,,,,,
z13rc3ebpoqeexhrj04cf5b4tvjcg3shhf0,Adam Goodwin,1 month ago,1490557864342,Haha love your commentary the guy sooo deserved it tho,0,false,0,,,,,,
z12hznrx3kmgup3vw23vgh05yozbuh0vh,More Than I thought,1 month ago,1490557864346,what's a bouse? How is this like one?,0,false,0,,,,,,
z12ju3nivlr3zvfbf04chp2zkvvjxrvihg4,- Vileer,1 month ago,1490557864389,Buzz should have just sworn on the Bible.. that's all it took.... lol,0,false,0,,,,,,
z13xwbtxtkqptdwtv220hpjoqqrbfxj2p,Escape the Matrix,1 month ago,1490557864395,Get'm Buzz!! That fat dumb ass deserved it!!,0,false,0,,,,,,
z12qx1my4ummznhbf04cil2wwlmcdfmyvss0k,Benoni Siagian,1 month ago,1490557864401,"OO WEE LOOK AT ME, I FAILED SCHOOL AND MY LIFE IS A COMPLETE JOKE. 
BUT IT'S OKAY, BCUZ IM ENLIGHTENED AND SHIEET. 
I'M SPECIAL!!!! 
I'M NOT A SHEEPLE LIKE YOU! 
I SAY THE MOON LANDING AND SCIENCE IS A LIE! 
THE FACT THAT A LOWLIFE PATHETIC MORON LIKE ME SAID THAT COMPLETELY DISCREDITS EVERY SINGLE SCIENTIST AND SCIENCE DISCOVERY THERE IS! 
NO! I DIDN'T FAIL SCHOOL BECAUSE I'M RETARDED, I QUIT SCHOOL CAUSE I'M SPECIAL AND SHIEEEEET. YOU ARE ALL BELOW ME!!!!!!",0,false,0,,,,,,
z13cyxvp1oz5wtycx22pzvnxgy2dclddi,Daver Son,1 month ago,1490557864406,"That's what I call ""The right stuff"", although others might call it ""The right cross"". Either way, I likes it.",0,false,0,,,,,,
z13qfz4guynbip02f23uihggdmnbuxhlh,Old Parts,1 month ago,1490557864412,https://youtu.be/b2yq0jfmcvM  mason lands on fake moon,0,false,0,,,,,,
z12pwvdzszb0zreoa04cgnzq2yr3u5lbmtw0k,Ron Burgundy,1 month ago,1490557864421,"""You're a coward, and a liar, and a THWOOEEF""",1,false,0,,,,,,
z132vlv40tanexx3c22tgrlh5rquyrkbv04,"Beeswax, like",1 month ago,1490557864428,That was a rude way of dealing with the issue but he's probably right. Those guys never went to the moon.,0,false,0,,,,,,
z12hjr44hraqdpfij04cidpxpnetdpbo3tk0k,mdricey,1 month ago,1490557864437,"I love how the lady finally just walks away like ya know what fuk it , hit him.",0,false,0,,,,,,
z13mup2i5smljvl5r04cijo5mrfpvpuq1zc0k,Scott Pedroley,1 month ago,1490557864444,Wow!  Ole Buzz tried to send that guy to the moon...but he was to fat...but he SURE did make him see the stars!   Lol.,0,false,0,,,,,,
z13vtzvwwl3gyvvp304cixsitoa4ftryxzs0k,terrypussypower,1 month ago,1490557864451,"Buzz never punched this idiot because he denied the moon landing, he smacked him for harrassing him and his family, and for calling him a liar and a coward in public. Buzz should have kicked the living shit out of him.",1,false,0,,,,,,
z13hg5pplymyx3vck22hvpkxntq0s5kie04,djneedles000,2 months ago,1488138664457,FAT,0,false,0,,,,,,
z120xzzylwjzihrpl04cflyw3pzixxgbzmw0k,Azrael095,2 months ago,1488138664462,Should have beaten that disrespectful cunt unconscious.,0,false,0,,,,,,
z12hcfxotsufife2h233wztpzzj3trwtl,Larry Metheney Jr.,2 months ago,1488138665242,I love it! A man with balls that's not afraid to stand up to a asshole! I wish he really beat the shit out of him!!!,0,false,0,,,,,,
z13gf1ej1o2bcv3cj23tzb3hcvz2vrwqv04,Barbie Reynolds,2 months ago,1488138665245,van allen radiaiton belts...lost telemetry data....moon landing seems like a hoax. burr sounds like a dope here.,0,false,0,,,,,,
z12xz3xyqxjdh3rds23uxl3pbvugsdh33,Glenn parent,2 months ago,1488138665249,put that buzz bastard in jail---like he landed on the moon lmao,0,false,0,,,,,,
z12bgzjp2vulgldap04cjfq4iozjdn15ogg,Glenn parent,2 months ago,1488138665253,taking a punch for the truth,0,false,0,,,,,,
z13ad3drgmecwfnqn04cjfq4iozjdn15ogg,Glenn parent,2 months ago,1488138665256,hang that buzz liar,0,false,0,,,,,,
z13mcjaqmkzygtmig04cjfq4iozjdn15ogg,Glenn parent,2 months ago,1488138665261,sue that liar son of a bitch,0,false,0,,,,,,
z12xyfxpotqowvqpe04cel5zmz2qixhzvr40k,LegendLength,2 months ago,1488138665264,I feel like that is legally harassment and if not it should be.,0,false,0,,,,,,
z13jzn5gfxqqytt0b22rgdu5ir3oilb3i,Kevin Lauerman,2 months ago,1488138665267,"I can't take credit for thinking of this comment. Saw it on a different Buzz punch video and it's total gold:

2nd best landing by Buzz.",0,false,0,,,,,,
z13dfldzsmrfvlawl04cgx1i1rj5jbdot3k,Grey Rose,2 months ago,1488138665271,That was the greatest thing I've seen in a LONG time!! Ex boxer here...Great punch!!,0,false,0,,,,,,
z13dt5dybzaai3t5f04cgvr4ssfoefgbxj0,acuff825,2 months ago,1488138665276,I come to this video once and a while just to hear bill call this guy a soft serve ice creme eating fag. Fuckin gold.,0,false,0,,,,,,
